"Orig","Dest","DrivingMiles","EuclidMiles","price","TransBay"
"PITT","ROCK",0,22.6850046743171,4.45,"FALSE"
"PITT","SANL",0,34.1037147175991,5.2,"FALSE"
"PITT","SBRN",0,45.9690236685768,7.2,"TRUE"
"PITT","SFIA",0,47.9523313054238,11.65,"TRUE"
"PITT","SHAY",0,42.4694042715073,6,"FALSE"
"PITT","SSAN",0,43.5835046286753,6.95,"TRUE"
"PITT","UCTY",0,46.1812480150509,6.5,"FALSE"
"PITT","WCRK",0,11.6641922719964,1.85,"FALSE"
"PITT","WDUB",0,47.6317618776525,6.65,"FALSE"
"PITT","WOAK",0,27.0867802612771,4.75,"FALSE"
"PLZA","12TH",0,7.68162619835363,2.2,"FALSE"
"PLZA","16TH",0,16.9532399628029,4.25,"TRUE"
"PLZA","19TH",0,7.35913668870146,2.2,"FALSE"
"PLZA","24TH",0,17.8391269994785,4.3,"TRUE"
"PLZA","ASHB",0,4.23579463522247,1.85,"FALSE"
"PLZA","BALB",0,20.4731579778683,4.5,"TRUE"
"PLZA","BAYF",0,18.5342643973047,3.45,"FALSE"
"PLZA","CAST",0,21.3806233516422,3.7,"FALSE"
"PLZA","CIVC",0,15.9039343692961,4.15,"TRUE"
"PLZA","COLM",0,23.5771107736578,4.6,"TRUE"
"PLZA","COLS",0,13.0312647379928,2.95,"FALSE"
"PLZA","CONC",0,23.5041371005128,4.15,"FALSE"
"PLZA","DALY",0,22.0873395064075,4.6,"TRUE"
"PLZA","DBRK",0,3.07029272511295,1.85,"FALSE"
"PLZA","DELN",0,1.84276127770895,1.85,"FALSE"
"PLZA","DUBL",0,31.0114388184456,4.8,"FALSE"
"PLZA","EMBR",0,14.5896025453128,4.15,"TRUE"
"PLZA","FRMT",0,31.296027427052,4.8,"FALSE"
"PLZA","FTVL",0,10.9637873793524,2.65,"FALSE"
"PLZA","GLEN",0,19.4234759061244,4.45,"TRUE"
"PLZA","HAYW",0,21.3555172777612,3.75,"FALSE"
"PLZA","LAFY",0,15.164608721083,3.3,"FALSE"
"PLZA","LAKE",0,8.21948670905343,2.2,"FALSE"
"PLZA","MCAR",0,5.93876594556827,2,"FALSE"
"PLZA","MLBR",0,30.8977780029219,5.35,"TRUE"
"PLZA","MONT",0,14.9515570295001,4.15,"TRUE"
"PLZA","NBRK",0,2.18021146197902,1.85,"FALSE"
"PLZA","NCON",0,25.5561110580321,4.35,"FALSE"
"PLZA","ORIN",0,11.7254785191256,2.85,"FALSE"
"PLZA","PHIL",0,20.0491257053569,3.75,"FALSE"
"PLZA","PITT",0,30.0233564785688,4.85,"FALSE"
"PLZA","PLZA",0,0,5.55,"FALSE"
"PLZA","POWL",0,15.3704902239358,4.15,"TRUE"
"PLZA","RICH",0,3.95113939061514,1.85,"FALSE"
"PLZA","ROCK",0,7.33835180425153,2.05,"FALSE"
"PLZA","SANL",0,15.9578901301672,3.2,"FALSE"
"PLZA","SBRN",0,27.8231990811449,5,"TRUE"
"PLZA","SFIA",0,29.8065067179918,9.45,"TRUE"
"PLZA","SHAY",0,24.3235796840754,4,"FALSE"
"PLZA","SSAN",0,25.4376800412433,4.75,"TRUE"
"PLZA","UCTY",0,28.0354234276189,4.5,"FALSE"
"PLZA","WCRK",0,18.3591642065722,3.6,"FALSE"
"PLZA","WDUB",0,29.4859372902206,4.65,"FALSE"
"PLZA","WOAK",0,8.94095567384512,2.35,"FALSE"
"POWL","12TH",0,7.68886402558237,3.3,"TRUE"
"POWL","16TH",0,1.58274973886702,1.85,"FALSE"
"POWL","19TH",0,8.01135353523434,3.3,"TRUE"
"POWL","24TH",0,2.46863677554261,1.85,"FALSE"
"POWL","ASHB",0,11.1346955887131,3.75,"TRUE"
"POWL","BALB",0,5.10266775393248,1.9,"FALSE"
"POWL","BAYF",0,18.4055822238038,4.6,"TRUE"
"POWL","CAST",0,21.2519411781413,4.85,"TRUE"
"POWL","CIVC",0,0.533444145360209,1.85,"FALSE"
"POWL","COLM",0,8.20662054972191,3.5,"FALSE"
"POWL","COLS",0,12.9025825644919,4.05,"TRUE"
"POWL","CONC",0,26.997095433312,5.65,"TRUE"
"POWL","DALY",0,6.71684928247169,3.15,"FALSE"
"POWL","DBRK",0,12.3001974988228,3.9,"TRUE"
"POWL","DELN",0,17.2132515016448,4.3,"TRUE"
"POWL","DUBL",0,30.8827566449447,5.95,"TRUE"
"POWL","EMBR",0,0.780887678623176,1.85,"FALSE"
"POWL","FRMT",0,31.1673452535511,5.95,"TRUE"
"POWL","FTVL",0,10.8351052058515,3.75,"TRUE"
"POWL","GLEN",0,4.05298568218859,1.85,"FALSE"
"POWL","HAYW",0,21.2268351042603,4.85,"TRUE"
"POWL","LAFY",0,18.6575670538822,4.75,"TRUE"
"POWL","LAKE",0,8.09080453555253,3.3,"TRUE"
"POWL","MCAR",0,9.43172427836747,3.5,"TRUE"
"POWL","MLBR",0,15.527287778986,4.5,"FALSE"
"POWL","MONT",0,0.418933194435876,1.85,"FALSE"
"POWL","NBRK",0,13.1902787619568,4,"TRUE"
"POWL","NCON",0,29.0490693908313,5.8,"TRUE"
"POWL","ORIN",0,15.2184368519248,4.4,"TRUE"
"POWL","PHIL",0,23.5420840381561,5.25,"TRUE"
"POWL","PITT",0,33.516314811368,6.3,"TRUE"
"POWL","PLZA",0,15.3704902239359,4.15,"TRUE"
"POWL","POWL",0,0,5.55,"FALSE"
"POWL","RICH",0,19.321629614551,4.5,"TRUE"
"POWL","ROCK",0,10.8313101370507,3.75,"TRUE"
"POWL","SANL",0,15.8292079566663,4.35,"TRUE"
"POWL","SBRN",0,12.452708857209,4.15,"FALSE"
"POWL","SFIA",0,14.436016494056,8.65,"FALSE"
"POWL","SHAY",0,24.1948975105745,5.15,"TRUE"
"POWL","SSAN",0,10.0671898173075,3.8,"FALSE"
"POWL","UCTY",0,27.906741254118,5.6,"TRUE"
"POWL","WCRK",0,21.8521225393714,5.1,"TRUE"
"POWL","WDUB",0,29.3572551167197,5.75,"TRUE"
"POWL","WOAK",0,6.42953455009088,3.1,"TRUE"
"RICH","12TH",0,11.6327655889689,2.8,"FALSE"
"RICH","16TH",0,20.9043793534181,4.6,"TRUE"
"RICH","19TH",0,11.3102760793167,2.8,"FALSE"
"RICH","24TH",0,21.7902663900937,4.65,"TRUE"
"RICH","ASHB",0,8.18693402583771,1.85,"FALSE"
"RICH","BALB",0,24.4242973684836,4.85,"TRUE"
"RICH","BAYF",0,22.4854037879199,3.8,"FALSE"
"RICH","CAST",0,25.3317627422574,4.1,"FALSE"
"RICH","CIVC",0,19.8550737599113,4.5,"TRUE"
"RICH","COLM",0,27.528250164273,4.95,"TRUE"
"RICH","COLS",0,16.982404128608,3.3,"FALSE"
"RICH","CONC",0,27.4552764911281,4.5,"FALSE"
"RICH","DALY",0,26.0384788970228,5,"TRUE"
"RICH","DBRK",0,7.02143211572819,1.85,"FALSE"
"RICH","DELN",0,2.10837811290619,1.85,"FALSE"
"RICH","DUBL",0,34.9625782090608,5.15,"FALSE"
"RICH","EMBR",0,18.5407419359281,4.5,"TRUE"
"RICH","FRMT",0,35.2471668176673,5.15,"FALSE"
"RICH","FTVL",0,14.9149267699676,3.1,"FALSE"
"RICH","GLEN",0,23.3746152967397,4.8,"TRUE"
"RICH","HAYW",0,25.3066566683765,4.1,"FALSE"
"RICH","LAFY",0,19.1157481116982,3.65,"FALSE"
"RICH","LAKE",0,12.1706260996687,2.8,"FALSE"
"RICH","MCAR",0,9.88990533618351,2.6,"FALSE"
"RICH","MLBR",0,34.8489173935371,5.7,"TRUE"
"RICH","MONT",0,18.9026964201154,4.5,"TRUE"
"RICH","NBRK",0,6.13135085259426,1.85,"FALSE"
"RICH","NCON",0,29.5072504486473,4.7,"FALSE"
"RICH","ORIN",0,15.6766179097408,3.25,"FALSE"
"RICH","PHIL",0,24.0002650959722,4.15,"FALSE"
"RICH","PITT",0,33.9744958691841,5.2,"FALSE"
"RICH","PLZA",0,3.95113939061524,1.85,"FALSE"
"RICH","POWL",0,19.3216296145511,4.5,"TRUE"
"RICH","RICH",0,0,5.55,"FALSE"
"RICH","ROCK",0,11.2894911948668,2.65,"FALSE"
"RICH","SANL",0,19.9090295207824,3.6,"FALSE"
"RICH","SBRN",0,31.7743384717601,5.4,"TRUE"
"RICH","SFIA",0,33.7576461086071,9.85,"TRUE"
"RICH","SHAY",0,28.2747190746906,4.35,"FALSE"
"RICH","SSAN",0,29.3888194318585,5.15,"TRUE"
"RICH","UCTY",0,31.9865628182342,4.85,"FALSE"
"RICH","WCRK",0,22.3103035971874,3.95,"FALSE"
"RICH","WDUB",0,33.4370766808358,5,"FALSE"
"RICH","WOAK",0,12.8920950644604,2.95,"FALSE"
"ROCK","12TH",0,3.14244611146847,1.85,"FALSE"
"ROCK","16TH",0,12.4140598759177,3.9,"TRUE"
"ROCK","19TH",0,2.8199566018163,1.85,"FALSE"
"ROCK","24TH",0,13.2999469125933,4,"TRUE"
"ROCK","ASHB",0,3.10255716902873,1.85,"FALSE"
"ROCK","BALB",0,15.9339778909832,4.2,"TRUE"
"ROCK","BAYF",0,13.9950843104196,3,"FALSE"
"ROCK","CAST",0,16.841443264757,3.3,"FALSE"
"ROCK","CIVC",0,11.3647542824109,3.75,"TRUE"
"ROCK","COLM",0,19.0379306867726,4.3,"TRUE"
"ROCK","COLS",0,8.4920846511076,2.2,"FALSE"
"ROCK","CONC",0,16.1657852962613,3.75,"FALSE"
"ROCK","DALY",0,17.5481594195224,4.3,"TRUE"
"ROCK","DBRK",0,4.2680590791385,1.85,"FALSE"
"ROCK","DELN",0,9.18111308196047,2.3,"FALSE"
"ROCK","DUBL",0,26.4722587315605,4.35,"FALSE"
"ROCK","EMBR",0,10.0504224584277,3.75,"TRUE"
"ROCK","FRMT",0,26.7568473401669,4.35,"FALSE"
"ROCK","FTVL",0,6.4246072924672,1.9,"FALSE"
"ROCK","GLEN",0,14.8842958192393,4.1,"TRUE"
"ROCK","HAYW",0,16.8163371908761,3.3,"FALSE"
"ROCK","LAFY",0,7.82625691683144,2.6,"FALSE"
"ROCK","LAKE",0,3.68030662216828,1.85,"FALSE"
"ROCK","MCAR",0,1.39958585868312,1.85,"FALSE"
"ROCK","MLBR",0,26.3585979160367,5,"TRUE"
"ROCK","MONT",0,10.412376942615,3.75,"TRUE"
"ROCK","NBRK",0,5.15814034227242,1.85,"FALSE"
"ROCK","NCON",0,18.2177592537806,3.95,"FALSE"
"ROCK","ORIN",0,4.38712671487407,1.85,"FALSE"
"ROCK","PHIL",0,12.7107739011054,3.35,"FALSE"
"ROCK","PITT",0,22.6850046743173,4.45,"FALSE"
"ROCK","PLZA",0,7.33835180425152,2.05,"FALSE"
"ROCK","POWL",0,10.8313101370507,3.75,"TRUE"
"ROCK","RICH",0,11.2894911948667,2.65,"FALSE"
"ROCK","ROCK",0,0,5.55,"FALSE"
"ROCK","SANL",0,11.418710043282,2.65,"FALSE"
"ROCK","SBRN",0,23.2840189942597,4.7,"TRUE"
"ROCK","SFIA",0,25.2673266311067,9.15,"TRUE"
"ROCK","SHAY",0,19.7843995971902,3.55,"FALSE"
"ROCK","SSAN",0,20.8984999543582,4.45,"TRUE"
"ROCK","UCTY",0,23.4962433407338,4.05,"FALSE"
"ROCK","WCRK",0,11.0208124023206,3.1,"FALSE"
"ROCK","WDUB",0,24.9467572033354,4.2,"FALSE"
"ROCK","WOAK",0,4.40177558695996,1.85,"FALSE"
"SANL","12TH",0,8.27626393181365,2.4,"FALSE"
"SANL","16TH",0,17.4119576955332,4.45,"TRUE"
"SANL","19TH",0,8.59875344146562,2.4,"FALSE"
"SANL","24TH",0,18.2978447322088,4.5,"TRUE"
"SANL","ASHB",0,11.7220954949444,2.85,"FALSE"
"SANL","BALB",0,20.9318757105986,4.7,"TRUE"
"SANL","BAYF",0,2.57637426713754,1.85,"FALSE"
"SANL","CAST",0,5.422733221475,1.85,"FALSE"
"SANL","CIVC",0,16.3626521020264,4.35,"TRUE"
"SANL","COLM",0,24.0358285063881,4.8,"TRUE"
"SANL","COLS",0,2.92662539217452,1.85,"FALSE"
"SANL","CONC",0,27.5844953395433,4.55,"FALSE"
"SANL","DALY",0,22.5460572391379,4.8,"TRUE"
"SANL","DBRK",0,12.8875974050541,3,"FALSE"
"SANL","DELN",0,17.8006514078761,3.4,"FALSE"
"SANL","DUBL",0,15.0535486882784,3.55,"FALSE"
"SANL","EMBR",0,15.0483202780431,4.35,"TRUE"
"SANL","FRMT",0,15.3381372968849,3.55,"FALSE"
"SANL","FTVL",0,4.9941027508148,1.85,"FALSE"
"SANL","GLEN",0,19.8821936388548,4.65,"TRUE"
"SANL","HAYW",0,5.39762714759406,1.85,"FALSE"
"SANL","LAFY",0,19.2449669601134,3.65,"FALSE"
"SANL","LAKE",0,7.73840342111377,2.4,"FALSE"
"SANL","MCAR",0,10.0191241845987,2.6,"FALSE"
"SANL","MLBR",0,31.3564957356522,5.55,"TRUE"
"SANL","MONT",0,15.4102747622304,4.35,"TRUE"
"SANL","NBRK",0,13.777678668188,3.05,"FALSE"
"SANL","NCON",0,29.6364692970626,4.75,"FALSE"
"SANL","ORIN",0,15.8058367581561,3.3,"FALSE"
"SANL","PHIL",0,24.1294839443874,4.15,"FALSE"
"SANL","PITT",0,34.1037147175993,5.2,"FALSE"
"SANL","PLZA",0,15.9578901301671,3.2,"FALSE"
"SANL","POWL",0,15.8292079566662,4.35,"TRUE"
"SANL","RICH",0,19.9090295207823,3.6,"FALSE"
"SANL","ROCK",0,11.418710043282,2.65,"FALSE"
"SANL","SANL",0,0,5.55,"FALSE"
"SANL","SBRN",0,28.2819168138752,5.2,"TRUE"
"SANL","SFIA",0,30.2652244507221,9.65,"TRUE"
"SANL","SHAY",0,8.36568955390822,2.45,"FALSE"
"SANL","SSAN",0,25.8963977739736,4.95,"TRUE"
"SANL","UCTY",0,12.0775332974518,3.15,"FALSE"
"SANL","WCRK",0,22.4395224456026,4,"FALSE"
"SANL","WDUB",0,13.5280471600534,3.4,"FALSE"
"SANL","WOAK",0,9.39967340657544,2.55,"FALSE"
"SBRN","12TH",0,20.1415728827907,4.5,"TRUE"
"SBRN","16TH",0,10.8699591183416,4,"FALSE"
"SBRN","19TH",0,20.4640623924427,4.5,"TRUE"
"SBRN","24TH",0,9.98407208166602,3.9,"FALSE"
"SBRN","ASHB",0,23.5874044459214,4.7,"TRUE"
"SBRN","BALB",0,7.35004110327624,3.55,"FALSE"
"SBRN","BAYF",0,30.8582910810122,5.45,"TRUE"
"SBRN","CAST",0,33.7046500353496,5.7,"TRUE"
"SBRN","CIVC",0,11.9192647118482,4.15,"FALSE"
"SBRN","COLM",0,4.24608830748684,3.1,"FALSE"
"SBRN","COLS",0,25.3552914217002,4.95,"TRUE"
"SBRN","CONC",0,39.4498042905204,6.5,"TRUE"
"SBRN","DALY",0,5.73585957473707,3.1,"FALSE"
"SBRN","DBRK",0,24.7529063560312,4.75,"TRUE"
"SBRN","DELN",0,29.6659603588532,5.15,"TRUE"
"SBRN","DUBL",0,43.3354655021531,6.8,"TRUE"
"SBRN","EMBR",0,13.2335965358315,4.15,"FALSE"
"SBRN","FRMT",0,43.6200541107595,6.8,"TRUE"
"SBRN","FTVL",0,23.2878140630598,4.75,"TRUE"
"SBRN","GLEN",0,8.39972317502016,3.65,"FALSE"
"SBRN","HAYW",0,33.6795439614687,5.7,"TRUE"
"SBRN","LAFY",0,31.1102759110905,5.6,"TRUE"
"SBRN","LAKE",0,20.5435133927609,4.5,"TRUE"
"SBRN","MCAR",0,21.8844331355758,4.6,"TRUE"
"SBRN","MLBR",0,3.07457892177703,3.1,"FALSE"
"SBRN","MONT",0,12.8716420516442,4.15,"FALSE"
"SBRN","NBRK",0,25.6429876191651,4.85,"TRUE"
"SBRN","NCON",0,41.5017782480397,6.7,"TRUE"
"SBRN","ORIN",0,27.6711457091331,5.25,"TRUE"
"SBRN","PHIL",0,35.9947928953645,6.1,"TRUE"
"SBRN","PITT",0,45.9690236685764,7.2,"TRUE"
"SBRN","PLZA",0,27.8231990811442,5,"TRUE"
"SBRN","POWL",0,12.4527088572084,4.15,"FALSE"
"SBRN","RICH",0,31.7743384717594,5.4,"TRUE"
"SBRN","ROCK",0,23.2840189942591,4.7,"TRUE"
"SBRN","SANL",0,28.2819168138746,5.2,"TRUE"
"SBRN","SBRN",0,0,5.55,"FALSE"
"SBRN","SFIA",0,1.98330763684695,7.4,"FALSE"
"SBRN","SHAY",0,36.6476063677828,6,"TRUE"
"SBRN","SSAN",0,2.38551903990139,3.1,"FALSE"
"SBRN","UCTY",0,40.3594501113264,6.45,"TRUE"
"SBRN","WCRK",0,34.3048313965797,5.95,"TRUE"
"SBRN","WDUB",0,41.809963973928,6.6,"TRUE"
"SBRN","WOAK",0,18.8822434072992,4.4,"TRUE"
"SFIA","12TH",0,22.1248805196378,8.95,"TRUE"
"SFIA","16TH",0,12.8532667551887,8.6,"FALSE"
"SFIA","19TH",0,22.4473700292898,8.95,"TRUE"
"SFIA","24TH",0,11.9673797185131,8.5,"FALSE"
"SFIA","ASHB",0,25.5707120827686,9.15,"TRUE"
"SFIA","BALB",0,9.33334874012336,8.1,"FALSE"
"SFIA","BAYF",0,32.8415987178593,9.9,"TRUE"
"SFIA","CAST",0,35.6879576721967,10.15,"TRUE"
"SFIA","CIVC",0,13.9025723486953,8.65,"FALSE"
"SFIA","COLM",0,6.22939594433396,7.7,"FALSE"
"SFIA","COLS",0,27.3385990585473,9.4,"TRUE"
"SFIA","CONC",0,41.4331119273675,10.95,"TRUE"
"SFIA","DALY",0,7.71916721158419,7.9,"FALSE"
"SFIA","DBRK",0,26.7362139928783,9.25,"TRUE"
"SFIA","DELN",0,31.6492679957003,9.65,"TRUE"
"SFIA","DUBL",0,45.3187731390002,11.25,"TRUE"
"SFIA","EMBR",0,15.2169041726787,8.65,"FALSE"
"SFIA","FRMT",0,45.6033617476066,11.25,"TRUE"
"SFIA","FTVL",0,25.2711216999069,9.2,"TRUE"
"SFIA","GLEN",0,10.3830308118673,8.25,"FALSE"
"SFIA","HAYW",0,35.6628515983158,10.2,"TRUE"
"SFIA","LAFY",0,33.0935835479376,10.05,"TRUE"
"SFIA","LAKE",0,22.526821029608,8.95,"TRUE"
"SFIA","MCAR",0,23.8677407724229,9.05,"TRUE"
"SFIA","MLBR",0,1.15703045004103,4.25,"FALSE"
"SFIA","MONT",0,14.8549496884914,8.65,"FALSE"
"SFIA","NBRK",0,27.6262952560122,9.3,"TRUE"
"SFIA","NCON",0,43.4850858848868,11.15,"TRUE"
"SFIA","ORIN",0,29.6544533459803,9.7,"TRUE"
"SFIA","PHIL",0,37.9781005322116,10.55,"TRUE"
"SFIA","PITT",0,47.9523313054235,11.65,"TRUE"
"SFIA","PLZA",0,29.8065067179914,9.45,"TRUE"
"SFIA","POWL",0,14.4360164940555,8.65,"FALSE"
"SFIA","RICH",0,33.7576461086065,9.85,"TRUE"
"SFIA","ROCK",0,25.2673266311062,9.15,"TRUE"
"SFIA","SANL",0,30.2652244507217,9.65,"TRUE"
"SFIA","SBRN",0,1.98330763684711,7.4,"FALSE"
"SFIA","SFIA",0,0,5.55,"FALSE"
"SFIA","SHAY",0,38.63091400463,10.45,"TRUE"
"SFIA","SSAN",0,4.3688266767485,7.4,"FALSE"
"SFIA","UCTY",0,42.3427577481735,10.95,"TRUE"
"SFIA","WCRK",0,36.2881390334268,10.4,"TRUE"
"SFIA","WDUB",0,43.7932716107752,11.1,"TRUE"
"SFIA","WOAK",0,20.8655510441464,8.85,"TRUE"
"SHAY","12TH",0,16.6419534857216,3.5,"FALSE"
"SHAY","16TH",0,25.7776472494411,5.2,"TRUE"
"SHAY","19TH",0,16.9644429953736,3.5,"FALSE"
"SHAY","24TH",0,26.6635342861167,5.25,"TRUE"
"SHAY","ASHB",0,20.0877850488523,3.7,"FALSE"
"SHAY","BALB",0,29.2975652645066,5.5,"TRUE"
"SHAY","BAYF",0,5.78931528677055,1.85,"FALSE"
"SHAY","CAST",0,8.63567424110801,2.55,"FALSE"
"SHAY","CIVC",0,24.7283416559343,5.15,"TRUE"
"SHAY","COLM",0,32.401518060296,5.55,"TRUE"
"SHAY","COLS",0,11.2923149460825,2.9,"FALSE"
"SHAY","CONC",0,35.9501848934513,5.3,"FALSE"
"SHAY","DALY",0,30.9117467930458,5.6,"TRUE"
"SHAY","DBRK",0,21.2532869589621,3.8,"FALSE"
"SHAY","DELN",0,26.1663409617841,4.2,"FALSE"
"SHAY","DUBL",0,18.2664897079115,3.85,"FALSE"
"SHAY","EMBR",0,23.4140098319511,5.15,"TRUE"
"SHAY","FRMT",0,6.97244774297665,1.85,"FALSE"
"SHAY","FTVL",0,13.3597923047228,3.2,"FALSE"
"SHAY","GLEN",0,28.2478831927627,5.4,"TRUE"
"SHAY","HAYW",0,2.9680624063142,1.85,"FALSE"
"SHAY","LAFY",0,27.6106565140214,4.45,"FALSE"
"SHAY","LAKE",0,16.1040929750217,3.5,"FALSE"
"SHAY","MCAR",0,18.3848137385067,3.55,"FALSE"
"SHAY","MLBR",0,39.7221852895602,6.3,"TRUE"
"SHAY","MONT",0,23.7759643161384,5.15,"TRUE"
"SHAY","NBRK",0,22.143368222096,3.85,"FALSE"
"SHAY","NCON",0,38.0021588509705,5.5,"FALSE"
"SHAY","ORIN",0,24.171526312064,4.05,"FALSE"
"SHAY","PHIL",0,32.4951734982954,4.9,"FALSE"
"SHAY","PITT",0,42.4694042715072,6,"FALSE"
"SHAY","PLZA",0,24.3235796840751,4,"FALSE"
"SHAY","POWL",0,24.1948975105741,5.15,"TRUE"
"SHAY","RICH",0,28.2747190746902,4.35,"FALSE"
"SHAY","ROCK",0,19.78439959719,3.55,"FALSE"
"SHAY","SANL",0,8.36568955390796,2.45,"FALSE"
"SHAY","SBRN",0,36.6476063677831,6,"TRUE"
"SHAY","SFIA",0,38.6309140046301,10.45,"TRUE"
"SHAY","SHAY",0,0,5.55,"FALSE"
"SHAY","SSAN",0,34.2620873278816,5.75,"TRUE"
"SHAY","UCTY",0,3.71184374354356,1.85,"FALSE"
"SHAY","WCRK",0,30.8052119995106,4.8,"FALSE"
"SHAY","WDUB",0,16.7409881796864,3.7,"FALSE"
"SHAY","WOAK",0,17.7653629604834,3.6,"FALSE"
"SSAN","12TH",0,17.7560538428893,4.25,"TRUE"
"SSAN","16TH",0,8.48444007844018,3.6,"FALSE"
"SSAN","19TH",0,18.0785433525413,4.25,"TRUE"
"SSAN","24TH",0,7.59855304176463,3.5,"FALSE"
"SSAN","ASHB",0,21.2018854060201,4.45,"TRUE"
"SSAN","BALB",0,4.96452206337486,3.1,"FALSE"
"SSAN","BAYF",0,28.4727720411108,5.2,"TRUE"
"SSAN","CAST",0,31.3191309954482,5.45,"TRUE"
"SSAN","CIVC",0,9.53374567194677,3.8,"FALSE"
"SSAN","COLM",0,1.86056926758546,3.1,"FALSE"
"SSAN","COLS",0,22.9697723817988,4.7,"TRUE"
"SSAN","CONC",0,37.064285250619,6.25,"TRUE"
"SSAN","DALY",0,3.35034053483569,3.1,"FALSE"
"SSAN","DBRK",0,22.3673873161298,4.55,"TRUE"
"SSAN","DELN",0,27.2804413189518,4.9,"TRUE"
"SSAN","DUBL",0,40.9499464622517,6.55,"TRUE"
"SSAN","EMBR",0,10.8480774959302,3.8,"FALSE"
"SSAN","FRMT",0,41.2345350708581,6.55,"TRUE"
"SSAN","FTVL",0,20.9022950231584,4.5,"TRUE"
"SSAN","GLEN",0,6.01420413511878,3.3,"FALSE"
"SSAN","HAYW",0,31.2940249215673,5.45,"TRUE"
"SSAN","LAFY",0,28.7247568711891,5.35,"TRUE"
"SSAN","LAKE",0,18.1579943528595,4.25,"TRUE"
"SSAN","MCAR",0,19.4989140956744,4.35,"TRUE"
"SSAN","MLBR",0,5.46009796167858,3.1,"FALSE"
"SSAN","MONT",0,10.4861230117429,3.8,"FALSE"
"SSAN","NBRK",0,23.2574685792637,4.6,"TRUE"
"SSAN","NCON",0,39.1162592081383,6.45,"TRUE"
"SSAN","ORIN",0,25.2856266692318,5,"TRUE"
"SSAN","PHIL",0,33.6092738554631,5.85,"TRUE"
"SSAN","PITT",0,43.583504628675,6.95,"TRUE"
"SSAN","PLZA",0,25.4376800412428,4.75,"TRUE"
"SSAN","POWL",0,10.067189817307,3.8,"FALSE"
"SSAN","RICH",0,29.388819431858,5.15,"TRUE"
"SSAN","ROCK",0,20.8984999543577,4.45,"TRUE"
"SSAN","SANL",0,25.8963977739732,4.95,"TRUE"
"SSAN","SBRN",0,2.38551903990156,3.1,"FALSE"
"SSAN","SFIA",0,4.36882667674851,7.4,"FALSE"
"SSAN","SHAY",0,34.2620873278815,5.75,"TRUE"
"SSAN","SSAN",0,0,5.55,"FALSE"
"SSAN","UCTY",0,37.973931071425,6.2,"TRUE"
"SSAN","WCRK",0,31.9193123566783,5.7,"TRUE"
"SSAN","WDUB",0,39.4244449340266,6.35,"TRUE"
"SSAN","WOAK",0,16.4967243673979,4.15,"TRUE"
"UCTY","12TH",0,20.3537972292652,3.95,"FALSE"
"UCTY","16TH",0,29.4894909929847,5.7,"TRUE"
"UCTY","19TH",0,20.6762867389172,3.95,"FALSE"
"UCTY","24TH",0,30.3753780296603,5.75,"TRUE"
"UCTY","ASHB",0,23.7996287923959,4.15,"FALSE"
"UCTY","BALB",0,33.0094090080502,5.95,"TRUE"
"UCTY","BAYF",0,9.50115903031415,1.85,"FALSE"
"UCTY","CAST",0,12.3475179846516,3.2,"FALSE"
"UCTY","CIVC",0,28.4401853994779,5.6,"TRUE"
"UCTY","COLM",0,36.1133618038396,6.05,"TRUE"
"UCTY","COLS",0,15.0041586896261,3.5,"FALSE"
"UCTY","CONC",0,39.6620286369948,5.8,"FALSE"
"UCTY","DALY",0,34.6235905365894,6.05,"TRUE"
"UCTY","DBRK",0,24.9651307025057,4.25,"FALSE"
"UCTY","DELN",0,29.8781847053277,4.65,"FALSE"
"UCTY","DUBL",0,21.9783334514551,4.35,"FALSE"
"UCTY","EMBR",0,27.1258535754947,5.6,"TRUE"
"UCTY","FRMT",0,3.2606039994331,1.85,"FALSE"
"UCTY","FTVL",0,17.0716360482664,3.7,"FALSE"
"UCTY","GLEN",0,31.9597269363063,5.9,"TRUE"
"UCTY","HAYW",0,6.6799061498578,1.85,"FALSE"
"UCTY","LAFY",0,31.322500257565,4.9,"FALSE"
"UCTY","LAKE",0,19.8159367185653,3.95,"FALSE"
"UCTY","MCAR",0,22.0966574820503,4.05,"FALSE"
"UCTY","MLBR",0,43.4340290331038,6.8,"TRUE"
"UCTY","MONT",0,27.487808059682,5.6,"TRUE"
"UCTY","NBRK",0,25.8552119656396,4.3,"FALSE"
"UCTY","NCON",0,41.7140025945141,6,"FALSE"
"UCTY","ORIN",0,27.8833700556076,4.55,"FALSE"
"UCTY","PHIL",0,36.207017241839,5.4,"FALSE"
"UCTY","PITT",0,46.1812480150508,6.5,"FALSE"
"UCTY","PLZA",0,28.0354234276187,4.5,"FALSE"
"UCTY","POWL",0,27.9067412541177,5.6,"TRUE"
"UCTY","RICH",0,31.9865628182338,4.85,"FALSE"
"UCTY","ROCK",0,23.4962433407336,4.05,"FALSE"
"UCTY","SANL",0,12.0775332974516,3.15,"FALSE"
"UCTY","SBRN",0,40.3594501113267,6.45,"TRUE"
"UCTY","SFIA",0,42.3427577481737,10.95,"TRUE"
"UCTY","SHAY",0,3.7118437435436,1.85,"FALSE"
"UCTY","SSAN",0,37.9739310714252,6.2,"TRUE"
"UCTY","UCTY",0,0,5.55,"FALSE"
"UCTY","WCRK",0,34.5170557430542,5.25,"FALSE"
"UCTY","WDUB",0,20.45283192323,4.2,"FALSE"
"UCTY","WOAK",0,21.477206704027,4.05,"FALSE"
