Station Pair ID,From,To,Miles, Fare ,Self,Airport,FromBaySide,ToBaySide,TransBay,SanMateo
1581,SFIA,Richmond,28.56,9.35,0,1,W,E,1,0
1582,SFIA,Rockridge,23.14,8.7,0,1,W,E,1,0
1583,SFIA,San Bruno,3.74,7,0,1,W,W,0,0
1584,SFIA,San Leandro,32.06,9.2,0,1,W,E,1,0
1585,SFIA,South Hayward,26.8,9.95,0,1,W,E,1,0
1586,SFIA,South SF,5.85,7,0,1,W,W,0,0
1587,SFIA,Union City,30.18,10.4,0,1,W,E,1,0
1588,SFIA,Walnut Creek,35.28,9.9,0,1,W,E,1,0
1589,SFIA,West Dublin,40.34,10.55,0,1,W,E,1,0
1590,SFIA,West Oakland,21.25,8.4,0,1,W,E,1,0
1591,San Leandro,12th St.,9.43,2.3,0,0,E,E,0,0
1592,San Leandro,16th St.,21.22,4.2,0,0,E,W,1,0
1593,San Leandro,19th St.,10.47,2.3,0,0,E,E,0,0
1594,San Leandro,24th St.,22.36,4.25,0,0,E,W,1,0
1595,San Leandro,Ashby,13.37,2.7,0,0,E,E,0,0
1596,San Leandro,Balboa Park,24.97,4.45,0,0,E,W,1,0
1597,San Leandro,Bay Fair,3.14,1.75,0,0,E,E,0,0
1598,San Leandro,Castro Valley,6.47,1.75,0,0,E,E,0,0
1599,San Leandro,Civic Center,19.93,4.15,0,0,E,W,1,0
1600,San Leandro,Coliseum,3.14,1.75,0,0,E,E,0,0
1601,San Leandro,Colma,27.95,4.55,0,0,E,W,1,1
1602,San Leandro,Concord,28.45,4.3,0,0,E,E,0,0
1603,San Leandro,Daly City,27.01,4.55,0,0,E,W,1,1
1604,San Leandro,Berkeley,14.56,2.8,0,0,E,E,0,0
1605,San Leandro,Dublin/Pleasanton,16.42,3.35,0,0,E,E,0,0
1606,San Leandro,El Cerrito del Norte,20.04,3.2,0,0,E,E,0,0
1607,San Leandro,El Cerrito Plaza,18.72,3.05,0,0,E,E,0,0
1608,San Leandro,Embarcadero,19.19,4.15,0,0,E,W,1,0
1609,San Leandro,Fremont,20.42,3.4,0,0,E,E,0,0
1610,San Leandro,Fruitvale,6.82,1.75,0,0,E,E,0,0
1611,San Leandro,Glen Park,24.1,4.4,0,0,E,W,1,0
1612,San Leandro,Hayward,7.94,1.75,0,0,E,E,0,0
1613,San Leandro,Lafayette,19.37,3.5,0,0,E,E,0,0
1614,San Leandro,Lake Merritt,8.96,2.3,0,0,E,E,0,0
1615,San Leandro,MacArthur,11.72,2.5,0,0,E,E,0,0
1616,San Leandro,Millbrae,27.81,5.25,0,0,E,W,1,1
1617,San Leandro,Montgomery,19.67,4.15,0,0,E,W,1,0
1618,San Leandro,North Berkeley,17.02,2.9,0,0,E,E,0,0
1619,San Leandro,North Concord,30.91,4.5,0,0,E,E,0,0
1620,San Leandro,Orinda,15.66,3.1,0,0,E,E,0,0
1621,San Leandro,Pittsburg/Bay Pt,35.39,4.95,0,0,E,E,0,0
1622,San Leandro,Pleasant Hill,24.24,3.95,0,0,E,E,0,0
1623,San Leandro,Powell,19.66,4.15,0,0,E,W,1,0
1624,San Leandro,Richmond,21.59,3.4,0,0,E,E,0,0
1625,San Leandro,Rockridge,13.23,2.5,0,0,E,E,0,0
1626,San Leandro,San Bruno,31.61,4.95,0,0,E,W,1,1
1627,San Leandro,SFIA,32.22,9.2,0,1,E,W,1,0
1628,San Leandro,South Hayward,11.28,2.35,0,0,E,E,0,0
1629,San Leandro,South SF,33.71,4.7,0,0,E,W,1,1
1630,San Leandro,Union City,14.66,3,0,0,E,E,0,0
1631,San Leandro,Walnut Creek,22.57,3.8,0,0,E,E,0,0
1632,San Leandro,West Dublin,15.23,3.25,0,0,E,E,0,0
1633,San Leandro,West Oakland,11.49,2.45,0,0,E,E,0,0
1634,South Hayward,12th St.,17.93,3.3,0,0,E,E,0,0
1635,South Hayward,16th St.,29.72,4.95,0,0,E,W,1,0
1636,South Hayward,19th St.,18.97,3.3,0,0,E,E,0,0
1637,South Hayward,24th St.,30.86,5,0,0,E,W,1,0
1638,South Hayward,Ashby,21.87,3.5,0,0,E,E,0,0
1639,South Hayward,Balboa Park,34.25,5.2,0,0,E,W,1,0
1640,South Hayward,Bay Fair,7.28,1.75,0,0,E,E,0,0
1641,South Hayward,Castro Valley,4.82,2.4,0,0,E,E,0,0
1642,South Hayward,Civic Center,28.43,4.9,0,0,E,W,1,0
1643,South Hayward,Coliseum,12.51,2.75,0,0,E,E,0,0
1644,South Hayward,Colma,31.36,5.3,0,0,E,W,1,1
1645,South Hayward,Concord,36.29,5.05,0,0,E,E,0,0
1646,South Hayward,Daly City,32.51,5.3,0,0,E,W,1,1
1647,South Hayward,Berkeley,23.06,3.6,0,0,E,E,0,0
1648,South Hayward,Dublin/Pleasanton,14.78,3.7,0,0,E,E,0,0
1649,South Hayward,El Cerrito del Norte,28.54,3.95,0,0,E,E,0,0
1650,South Hayward,El Cerrito Plaza,27.22,3.8,0,0,E,E,0,0
1651,South Hayward,Embarcadero,27.69,4.9,0,0,E,W,1,0
1652,South Hayward,Fremont,8.67,1.75,0,0,E,E,0,0
1653,South Hayward,Fruitvale,15.32,3.05,0,0,E,E,0,0
1654,South Hayward,Glen Park,34.03,5.15,0,0,E,W,1,0
1655,South Hayward,Hayward,3.37,1.75,0,0,E,E,0,0
1656,South Hayward,Lafayette,26.09,4.2,0,0,E,E,0,0
1657,South Hayward,Lake Merritt,17.46,3.3,0,0,E,E,0,0
1658,South Hayward,MacArthur,20.22,3.4,0,0,E,E,0,0
1659,South Hayward,Millbrae,22.48,6,0,0,E,W,1,1
1660,South Hayward,Montgomery,28.17,4.9,0,0,E,W,1,0
1661,South Hayward,North Berkeley,25.52,3.65,0,0,E,E,0,0
1662,South Hayward,North Concord,38.76,5.25,0,0,E,E,0,0
1663,South Hayward,Orinda,22.39,3.85,0,0,E,E,0,0
1664,South Hayward,Pittsburg/Bay Pt,43.24,5.7,0,0,E,E,0,0
1665,South Hayward,Pleasant Hill,32.09,4.7,0,0,E,E,0,0
1666,South Hayward,Powell,28.16,4.9,0,0,E,W,1,0
1667,South Hayward,Richmond,30.09,4.15,0,0,E,E,0,0
1668,South Hayward,Rockridge,19.89,3.4,0,0,E,E,0,0
1669,South Hayward,San Bruno,26.28,5.7,0,0,E,W,1,1
1670,South Hayward,SFIA,26.88,9.95,0,1,E,W,1,0
1671,South Hayward,San Leandro,10.63,2.35,0,0,E,E,0,0
1672,South Hayward,South SF,28.38,5.45,0,0,E,W,1,1
1673,South Hayward,Union City,4.54,1.75,0,0,E,E,0,0
1674,South Hayward,Walnut Creek,30.41,4.55,0,0,E,E,0,0
1675,South Hayward,West Dublin,13.59,3.5,0,0,E,E,0,0
1676,South Hayward,West Oakland,19.99,3.4,0,0,E,E,0,0
1677,South SF,12th St.,20.88,4,0,0,W,E,1,1
1678,South SF,16th St.,8.48,3.45,0,0,W,W,0,1
1679,South SF,19th St.,20.35,4,0,0,W,E,1,1
1680,South SF,24th St.,7.59,3.35,0,0,W,W,0,1
1681,South SF,Ashby,20.77,4.2,0,0,W,E,1,1
1682,South SF,Balboa Park,4.7,2.95,0,0,W,W,0,1
1683,South SF,Bay Fair,30.36,4.95,0,0,W,E,1,1
1684,South SF,Castro Valley,29.46,5.2,0,0,W,E,1,1
1685,South SF,Civic Center,10.78,3.6,0,0,W,W,0,1
1686,South SF,Coliseum,26.41,4.45,0,0,W,E,1,1
1687,South SF,Colma,1.91,2.95,0,0,W,W,0,1
1688,South SF,Concord,39.15,5.95,0,0,W,E,1,1
1689,South SF,Daly City,3.58,2.95,0,0,W,W,0,1
1690,South SF,Berkeley,22.46,4.3,0,0,W,E,1,1
1691,South SF,Dublin/Pleasanton,43.19,6.2,0,0,W,E,1,1
1692,South SF,El Cerrito del Norte,24.99,4.7,0,0,W,E,1,1
1693,South SF,El Cerrito Plaza,23.68,4.55,0,0,W,E,1,1
1694,South SF,Embarcadero,12.32,3.6,0,0,W,W,0,1
1695,South SF,Fremont,37.61,6.25,0,0,W,E,1,1
1696,South SF,Fruitvale,24.12,4.3,0,0,W,E,1,1
1697,South SF,Glen Park,6.35,3.1,0,0,W,W,0,1
1698,South SF,Hayward,27.9,5.2,0,0,W,E,1,1
1699,South SF,Lafayette,30.07,5.1,0,0,W,E,1,1
1700,South SF,Lake Merritt,21.8,4,0,0,W,E,1,1
1701,South SF,MacArthur,19.4,4.1,0,0,W,E,1,1
1702,South SF,Millbrae,6.79,2.95,0,0,W,W,0,1
1703,South SF,Montgomery,11.66,3.6,0,0,W,W,0,1
1704,South SF,North Berkeley,21.97,4.35,0,0,W,E,1,1
1705,South SF,North Concord,41.61,6.1,0,0,W,E,1,1
1706,South SF,Orinda,26.36,4.75,0,0,W,E,1,1
1707,South SF,Pittsburg/Bay Pt,46.1,6.6,0,0,W,E,1,1
1708,South SF,Pleasant Hill,34.94,5.55,0,0,W,E,1,1
1709,South SF,Powell,11.19,3.6,0,0,W,W,0,1
1710,South SF,Richmond,26.55,4.9,0,0,W,E,1,1
1711,South SF,Rockridge,21.13,4.25,0,0,W,E,1,1
1712,South SF,San Bruno,3.12,2.95,0,0,W,W,0,1
1713,South SF,SFIA,6.16,7,0,1,W,W,0,0
1714,South SF,San Leandro,29.55,4.7,0,0,W,E,1,1
1715,South SF,South Hayward,28.47,5.45,0,0,W,E,1,1
1716,South SF,Union City,31.84,5.9,0,0,W,E,1,1
1717,South SF,Walnut Creek,33.28,5.4,0,0,W,E,1,1
1718,South SF,West Dublin,42,6.05,0,0,W,E,1,1
1719,South SF,West Oakland,19.24,3.95,0,0,W,E,1,1
1720,Union City,12th St.,21.44,3.75,0,0,E,E,0,0
1721,Union City,16th St.,33.23,5.4,0,0,E,W,1,0
1722,Union City,19th St.,22.48,3.75,0,0,E,E,0,0
1723,Union City,24th St.,34.37,5.45,0,0,E,W,1,0
1724,Union City,Ashby,25.38,3.95,0,0,E,E,0,0
1725,Union City,Balboa Park,37.76,5.65,0,0,E,W,1,0
1726,Union City,Bay Fair,10.79,1.75,0,0,E,E,0,0
1727,Union City,Castro Valley,13.66,3.05,0,0,E,E,0,0
1728,Union City,Civic Center,31.94,5.35,0,0,E,W,1,0
1729,Union City,Coliseum,16.02,3.35,0,0,E,E,0,0
1730,Union City,Colma,34.87,5.75,0,0,E,W,1,1
1731,Union City,Concord,45.14,5.5,0,0,E,E,0,0
1732,Union City,Daly City,36.02,5.75,0,0,E,W,1,1
1733,Union City,Berkeley,26.57,4.05,0,0,E,E,0,0
1734,Union City,Dublin/Pleasanton,23.62,4.15,0,0,E,E,0,0
1735,Union City,El Cerrito del Norte,32.05,4.4,0,0,E,E,0,0
1736,Union City,El Cerrito Plaza,30.73,4.25,0,0,E,E,0,0
1737,Union City,Embarcadero,31.2,5.35,0,0,E,W,1,0
1738,Union City,Fremont,4.96,1.75,0,0,E,E,0,0
1739,Union City,Fruitvale,18.83,3.5,0,0,E,E,0,0
1740,Union City,Glen Park,37.54,5.6,0,0,E,W,1,0
1741,Union City,Hayward,9.07,1.75,0,0,E,E,0,0
1742,Union City,Lafayette,34.18,4.65,0,0,E,E,0,0
1743,Union City,Lake Merritt,20.97,3.75,0,0,E,E,0,0
1744,Union City,MacArthur,23.73,3.85,0,0,E,E,0,0
1745,Union City,Millbrae,25.99,6.45,0,0,E,W,1,1
1746,Union City,Montgomery,31.68,5.35,0,0,E,W,1,0
1747,Union City,North Berkeley,29.03,4.1,0,0,E,E,0,0
1748,Union City,North Concord,47.6,5.7,0,0,E,E,0,0
1749,Union City,Orinda,30.47,4.3,0,0,E,E,0,0
1750,Union City,Pittsburg/Bay Pt,52.08,6.15,0,0,E,E,0,0
1751,Union City,Pleasant Hill,40.93,5.15,0,0,E,E,0,0
1752,Union City,Powell,31.67,5.35,0,0,E,W,1,0
1753,Union City,Richmond,33.6,4.6,0,0,E,E,0,0
1754,Union City,Rockridge,25.24,3.85,0,0,E,E,0,0
1755,Union City,San Bruno,29.79,6.15,0,0,E,W,1,1
1756,Union City,SFIA,30.4,10.4,0,1,E,W,1,0
1757,Union City,San Leandro,14.14,3,0,0,E,E,0,0
1758,Union City,South Hayward,4.56,1.75,0,0,E,E,0,0
1759,Union City,South SF,31.89,5.9,0,0,E,W,1,1
1760,Union City,Walnut Creek,37.39,5,0,0,E,E,0,0
1761,Union City,West Dublin,22.43,3.95,0,0,E,E,0,0
1762,Union City,West Oakland,23.5,3.85,0,0,E,E,0,0
1763,Walnut Creek,12th St.,16.2,3.2,0,0,E,E,0,0
1764,Walnut Creek,16th St.,24.93,4.9,0,0,E,W,1,0
1765,Walnut Creek,19th St.,15.67,3.2,0,0,E,E,0,0
1766,Walnut Creek,24th St.,26.06,4.95,0,0,E,W,1,0
1767,Walnut Creek,Ashby,14.43,3.15,0,0,E,E,0,0
1768,Walnut Creek,Balboa Park,28.67,5.15,0,0,E,W,1,0
1769,Walnut Creek,Bay Fair,24.63,4,0,0,E,E,0,0
1770,Walnut Creek,Castro Valley,25.63,4.25,0,0,E,E,0,0
1771,Walnut Creek,Civic Center,23.64,4.85,0,0,E,W,1,0
1772,Walnut Creek,Coliseum,22.37,3.55,0,0,E,E,0,0
1773,Walnut Creek,Colma,31.65,5.25,0,0,E,W,1,1
1774,Walnut Creek,Concord,6.39,1.75,0,0,E,E,0,0
1775,Walnut Creek,Daly City,30.72,5.25,0,0,E,W,1,1
1776,Walnut Creek,Berkeley,15.4,3.2,0,0,E,E,0,0
1777,Walnut Creek,Dublin/Pleasanton,18.48,5.3,0,0,E,E,0,0
1778,Walnut Creek,El Cerrito del Norte,22.95,3.6,0,0,E,E,0,0
1779,Walnut Creek,El Cerrito Plaza,21.64,3.45,0,0,E,E,0,0
1780,Walnut Creek,Embarcadero,22.9,4.85,0,0,E,W,1,0
1781,Walnut Creek,Fremont,34.04,5.3,0,0,E,E,0,0
1782,Walnut Creek,Fruitvale,20.07,3.35,0,0,E,E,0,0
1783,Walnut Creek,Glen Park,27.81,5.1,0,0,E,W,1,0
1784,Walnut Creek,Hayward,27.24,4.3,0,0,E,E,0,0
1785,Walnut Creek,Lafayette,4.02,1.75,0,0,E,E,0,0
1786,Walnut Creek,Lake Merritt,17.12,3.2,0,0,E,E,0,0
1787,Walnut Creek,MacArthur,14.06,3.15,0,0,E,E,0,0
1788,Walnut Creek,Millbrae,36.4,5.95,0,0,E,W,1,1
1789,Walnut Creek,Montgomery,23.37,4.85,0,0,E,W,1,0
1790,Walnut Creek,North Berkeley,19.93,3.25,0,0,E,E,0,0
1791,Walnut Creek,North Concord,8.86,1.75,0,0,E,E,0,0
1792,Walnut Creek,Orinda,7.97,1.75,0,0,E,E,0,0
1793,Walnut Creek,Pittsburg/Bay Pt,13.34,1.75,0,0,E,E,0,0
1794,Walnut Creek,Pleasant Hill,2.35,1.75,0,0,E,E,0,0
1795,Walnut Creek,Powell,23.36,4.85,0,0,E,W,1,0
1796,Walnut Creek,Richmond,24.51,3.75,0,0,E,E,0,0
1797,Walnut Creek,Rockridge,12.46,2.95,0,0,E,E,0,0
1798,Walnut Creek,San Bruno,34.97,5.65,0,0,E,W,1,1
1799,Walnut Creek,SFIA,35.87,9.9,0,1,E,W,1,0
1800,Walnut Creek,San Leandro,25.5,3.8,0,0,E,E,0,0
1801,Walnut Creek,South Hayward,35.62,4.55,0,0,E,E,0,0
1802,Walnut Creek,South SF,34.3,5.4,0,0,E,W,1,1
1803,Walnut Creek,Union City,35.44,5,0,0,E,E,0,0
1804,Walnut Creek,West Dublin,17.03,5.15,0,0,E,E,0,0
1805,Walnut Creek,West Oakland,17.18,3.35,0,0,E,E,0,0
1806,West Dublin,12th St.,23.4,3.9,0,0,E,E,0,0
1807,West Dublin,16th St.,35.05,5.55,0,0,E,W,1,0
1808,West Dublin,19th St.,25.66,3.9,0,0,E,E,0,0
1809,West Dublin,24th St.,36.19,5.6,0,0,E,W,1,0
1810,West Dublin,Ashby,26.44,4.1,0,0,E,E,0,0
1811,West Dublin,Balboa Park,38.8,5.8,0,0,E,W,1,0
1812,West Dublin,Bay Fair,12.63,1.75,0,0,E,E,0,0
1813,West Dublin,Castro Valley,8.86,1.75,0,0,E,E,0,0
1814,West Dublin,Civic Center,33.77,5.5,0,0,E,W,1,0
1815,West Dublin,Coliseum,17.97,3.5,0,0,E,E,0,0
1816,West Dublin,Colma,41.78,5.9,0,0,E,W,1,1
1817,West Dublin,Concord,23.31,5.65,0,0,E,E,0,0
1818,West Dublin,Daly City,40.84,5.9,0,0,E,W,1,1
1819,West Dublin,Berkeley,27.63,4.2,0,0,E,E,0,0
1820,West Dublin,Dublin/Pleasanton,2.38,1.75,0,0,E,E,0,0
1821,West Dublin,El Cerrito del Norte,33.08,5.5,0,0,E,E,0,0
1822,West Dublin,El Cerrito Plaza,31.76,4.4,0,0,E,E,0,0
1823,West Dublin,Embarcadero,33.02,5.5,0,0,E,W,1,0
1824,West Dublin,Fremont,17.64,4.3,0,0,E,E,0,0
1825,West Dublin,Fruitvale,20.78,3.65,0,0,E,E,0,0
1826,West Dublin,Glen Park,37.94,5.75,0,0,E,W,1,0
1827,West Dublin,Hayward,10.47,3.25,0,0,E,E,0,0
1828,West Dublin,Lafayette,19.71,4.8,0,0,E,E,0,0
1829,West Dublin,Lake Merritt,22.92,3.9,0,0,E,E,0,0
1830,West Dublin,MacArthur,25.2,4,0,0,E,E,0,0
1831,West Dublin,Millbrae,35.38,6.6,0,0,E,W,1,1
1832,West Dublin,Montgomery,33.5,5.5,0,0,E,W,1,0
1833,West Dublin,North Berkeley,30.06,4.25,0,0,E,E,0,0
1834,West Dublin,North Concord,25.78,5.85,0,0,E,E,0,0
1835,West Dublin,Orinda,23.66,4.45,0,0,E,E,0,0
1836,West Dublin,Pittsburg/Bay Pt,30.26,6.3,0,0,E,E,0,0
1837,West Dublin,Pleasant Hill,19.1,5.25,0,0,E,E,0,0
1838,West Dublin,Powell,33.49,5.5,0,0,E,W,1,0
1839,West Dublin,Richmond,34.63,4.75,0,0,E,E,0,0
1840,West Dublin,Rockridge,25.15,4,0,0,E,E,0,0
1841,West Dublin,San Bruno,39.18,6.3,0,0,E,W,1,1
1842,West Dublin,SFIA,39.79,10.55,0,1,E,W,1,0
1843,West Dublin,San Leandro,16.1,3.25,0,0,E,E,0,0
1844,West Dublin,South Hayward,18.86,3.5,0,0,E,E,0,0
1845,West Dublin,South SF,41.28,6.05,0,0,E,W,1,1
1846,West Dublin,Union City,19.03,3.95,0,0,E,E,0,0
1847,West Dublin,Walnut Creek,17.43,5.15,0,0,E,E,0,0
1848,West Dublin,West Oakland,25.46,4,0,0,E,E,0,0
1849,West Oakland,12th St.,1.76,1.75,0,0,E,E,0,0
1850,West Oakland,16th St.,11.47,3.15,0,0,E,W,1,0
1851,West Oakland,19th St.,1.88,1.75,0,0,E,E,0,0
1852,West Oakland,24th St.,12.6,3.25,0,0,E,W,1,0
1853,West Oakland,Ashby,6.06,1.75,0,0,E,E,0,0
1854,West Oakland,Balboa Park,15.21,3.6,0,0,E,W,1,0
1855,West Oakland,Bay Fair,13.66,2.8,0,0,E,E,0,0
1856,West Oakland,Castro Valley,15.9,3.15,0,0,E,E,0,0
1857,West Oakland,Civic Center,10.18,2.9,0,0,E,W,1,0
1858,West Oakland,Coliseum,7.19,2,0,0,E,E,0,0
1859,West Oakland,Colma,18.19,3.8,0,0,E,W,1,1
1860,West Oakland,Concord,22.65,3.85,0,0,E,E,0,0
1861,West Oakland,Daly City,17.26,3.8,0,0,E,W,1,1
1862,West Oakland,Berkeley,7.75,1.85,0,0,E,E,0,0
1863,West Oakland,Dublin/Pleasanton,25.86,4.15,0,0,E,E,0,0
1864,West Oakland,El Cerrito del Norte,10.28,2.5,0,0,E,E,0,0
1865,West Oakland,El Cerrito Plaza,8.96,2.25,0,0,E,E,0,0
1866,West Oakland,Embarcadero,9.44,2.9,0,0,E,W,1,0
1867,West Oakland,Fremont,28.24,4.15,0,0,E,E,0,0
1868,West Oakland,Fruitvale,4.89,1.75,0,0,E,E,0,0
1869,West Oakland,Glen Park,14.35,3.45,0,0,E,W,1,0
1870,West Oakland,Hayward,15.75,3.1,0,0,E,E,0,0
1871,West Oakland,Lafayette,13.57,3,0,0,E,E,0,0
1872,West Oakland,Lake Merritt,2,1.75,0,0,E,E,0,0
1873,West Oakland,MacArthur,2.99,1.75,0,0,E,E,0,0
1874,West Oakland,Millbrae,22.94,4.5,0,0,E,W,1,1
1875,West Oakland,Montgomery,9.91,2.9,0,0,E,W,1,0
1876,West Oakland,North Berkeley,7.26,1.95,0,0,E,E,0,0
1877,West Oakland,North Concord,25.12,4.05,0,0,E,E,0,0
1878,West Oakland,Orinda,9.86,2.4,0,0,E,E,0,0
1879,West Oakland,Pittsburg/Bay Pt,29.6,4.5,0,0,E,E,0,0
1880,West Oakland,Pleasant Hill,18.44,3.5,0,0,E,E,0,0
1881,West Oakland,Powell,9.9,2.9,0,0,E,W,1,0
1882,West Oakland,Richmond,11.83,2.8,0,0,E,E,0,0
1883,West Oakland,Rockridge,4.63,1.75,0,0,E,E,0,0
1884,West Oakland,San Bruno,21.51,4.2,0,0,E,W,1,1
1885,West Oakland,SFIA,22.41,8.4,0,1,E,W,1,0
1886,West Oakland,San Leandro,10.32,2.45,0,0,E,E,0,0
1887,West Oakland,South Hayward,19.1,3.4,0,0,E,E,0,0
1888,West Oakland,South SF,20.84,3.95,0,0,E,W,1,1
1889,West Oakland,Union City,22.48,3.85,0,0,E,E,0,0
1890,West Oakland,Walnut Creek,16.78,3.35,0,0,E,E,0,0
1891,West Oakland,West Dublin,24.67,4,0,0,E,E,0,0
